product_name,category,brand,style,color,price,room_type,product_url,image_url,Date
Command Display Ledges,Storage,Amazon,Modern,Gray,11,Office,https://www.amazon.com/dp/B071CKQ4FB,https://m.media-amazon.com/images/I/71Kkv1edzkL._AC_SY300_SX300_QL70_FMwebp_.jpg,
Sorbus Floating Shelves for Wall – 16 Inch Floating Shelf for Kitchen,Storage,Sorbus,Modern,White,32,Office,https://www.amazon.com/dp/B09P46SSZT,https://m.media-amazon.com/images/I/61+M5Jc09ZL._AC_UL320_.jpg,
"Americanflat 14"" Floating Shelves for Wall - Set of 3 - Made of Engineered Wood",Storage,Americanflat,Modern,"White, Red",40,Office,https://www.amazon.com/dp/B01H2BQJJU,https://m.media-amazon.com/images/I/51KI+CyD9oL._AC_UL320_.jpg,
24x8x1.6 inch Floating Shelves Set of 2 – Solid Wood Rustic Oak Wall Mounted,Storage,Amazon,Farmhouse,"Oak, Rust",67,Office,https://www.amazon.com/dp/B0DP9JLVGW,https://m.media-amazon.com/images/I/71achG39qcL._AC_UL320_.jpg,
"fuqing 30 Inch Floating Shelves | Natural Wood Floating Shelves Set of 2 | 30""",Storage,fuqing,Modern,Natural,73,Office,https://www.amazon.com/dp/B0DTTG76X9,https://m.media-amazon.com/images/I/816Rpe1l+OL._AC_SY300_SX300_QL70_FMwebp_.jpg,
"Sorbus Sorbus Floating Shelves for Wall - 24"" Bathroom Shelves, Gray",Storage,Sorbus,Modern,Gray,69,Office,https://www.amazon.com/dp/B0D362XV9T,https://m.media-amazon.com/images/I/81L-mYqw47L._AC_UL320_.jpg,
White Floating Shelves 48Inch Long,Storage,Amazon,Farmhouse,"White, Rust",107,Office,https://www.amazon.com/dp/B0G34CN41S,https://m.media-amazon.com/images/I/71Dv-vcOd+L._AC_UL320_.jpg,
"Floating Shelves for Wall, Black",Storage,Amazon,Farmhouse,"Black, Rust",34,Office,https://www.amazon.com/dp/B0DHRYF4PQ,https://m.media-amazon.com/images/I/718IE0GO4hL._AC_UL320_.jpg,
Fun Memories Picture Ledge Shelves Set of 2,Storage,Amazon,Farmhouse,"Black, Rust",29,Office,https://www.amazon.com/dp/B0DDY3VSY2,https://m.media-amazon.com/images/I/71m77pIZAVL._AC_SY300_SX300_QL70_FMwebp_.jpg,
White Dresser for Bedroom,Storage,Amazon,Modern,White,159,Bedroom,https://www.amazon.com/dp/B0DHLCB972,https://m.media-amazon.com/images/I/81R0s4k1QZL._AC_UL320_.jpg,
White Dresser 6 Drawer,Storage,Amazon,Modern,White,139,Bedroom,https://www.amazon.com/dp/B0D49J8T1K,https://m.media-amazon.com/images/I/61wwr8EljmL._AC_SY300_SX300_QL70_FMwebp_.jpg,
White Dresser for Bedroom with 6 Drawer,Storage,Amazon,"Modern, Farmhouse",White,179,Bedroom,https://www.amazon.com/dp/B0DCZDQQ3Z,https://m.media-amazon.com/images/I/81uZcoFSpIL._AC_UL320_.jpg,
6 Drawer Double Dresser for Bedroom,Storage,Amazon,"Modern, Glam","White, Gold",109,Bedroom,https://www.amazon.com/dp/B0DGL2F9VX,https://m.media-amazon.com/images/I/61xbYj2oasL._AC_UL320_.jpg,
6 Drawers White Dresser for Bedroom,Storage,Amazon,Modern,White,159,Bedroom,https://www.amazon.com/dp/B0DM8NFYYK,https://m.media-amazon.com/images/I/81awbuEsFKL._AC_UL320_.jpg,
"Dresser for Bedroom, 6 Drawer Wide Modern Chest of Drawers with X-Shaped Sturdy Base",Storage,Amazon,Modern,White,135,Bedroom,https://www.amazon.com/dp/B0DK8Y9SKL,https://m.media-amazon.com/images/I/81AxR2NZSzL._AC_UL320_.jpg,
Loomie 12-Cell Divided Drawers White Dresser with Charging Station & Led Lights,Storage,Loomie,Modern,White,199,Bedroom,https://www.amazon.com/dp/B0DHP2YBHS,https://m.media-amazon.com/images/I/71ZM92CHVsL._AC_SY300_SX300_QL70_FMwebp_.jpg,
Farmhouse 10 Drawers Dresser for Bedroom,Storage,Amazon,"Modern, Farmhouse",White,199,Bedroom,https://www.amazon.com/dp/B0DSDP2TJM,https://m.media-amazon.com/images/I/81nlM2ulsnL._AC_UL320_.jpg,
"DEVAISE 7-Drawer Chest, Wood Storage Drawer File Cabinet with Wheels, White",Storage,DEVAISE,Modern,White,99,Bedroom,https://www.amazon.com/dp/B01K6KT2C0,https://m.media-amazon.com/images/I/61TU0Rwx9AL._AC_SY300_SX300_QL70_FMwebp_.jpg,
Modern 6 Drawers Dresser for Bedroom,Storage,Amazon,"Modern, Mid-Century","Oak, Natural",207,Bedroom,https://www.amazon.com/dp/B0DKJLRPYF,https://m.media-amazon.com/images/I/71jNziR4OxL._AC_UL320_.jpg,
8 Drawer Double Dresser,Storage,Amazon,Modern,White,149,Bedroom,https://www.amazon.com/dp/B0DJ56WWJK,https://m.media-amazon.com/images/I/51jCp0HRVoL._AC_UL320_.jpg,
"WOODTIME 47.2"" L 6 Drawer Double Dresser",Storage,WOODTIME,Modern,White,129,Bedroom,https://www.amazon.com/dp/B0DC9SBL4C,https://m.media-amazon.com/images/I/71L-ld6OdVL._AC_UL320_.jpg,
GarveeHome Rattan 6 Drawer Dresser for Bedroom,Storage,Amazon,Boho,Natural,159,Bedroom,https://www.amazon.com/dp/B0DK1KHHCQ,https://m.media-amazon.com/images/I/81XAPmXvuaL._AC_UL320_.jpg,
Cozy Castle 6 Drawer Dresser for Bedroom,Storage,Cozy Castle,Modern,Oak,159,Bedroom,https://www.amazon.com/dp/B0FG7T3QT3,https://m.media-amazon.com/images/I/71mSN8Np++L._AC_UL320_.jpg,
"Dining Chairs, Modern Living Room Chairs",Chair,Amazon,"Modern, Glam","Beige, Red",372,Dining Room,https://www.amazon.com/dp/B0D62L7K93,https://m.media-amazon.com/images/I/71HK16-xw2L._AC_SY300_SX300_QL70_FMwebp_.jpg,
Mid Century Modern Dining Chairs Set of 4,Chair,Amazon,"Modern, Mid-Century, Farmhouse","Beige, Red",269,Dining Room,https://www.amazon.com/dp/B0DT1HRTS2,https://m.media-amazon.com/images/I/611wKZJtGXL._AC_UL320_.jpg,
SZLIZCCC Modern Dining Chair Set of 2 / Living Room Chairs,Chair,SZLIZCCC,Modern,"Black, Red",132,Dining Room,https://www.amazon.com/dp/B0DQTZGD2B,https://m.media-amazon.com/images/I/81d56R9BLNL._AC_UL320_.jpg,
"Amazon Upholstered Dining Chairs Set of 4, Beige",Chair,Amazon,Modern,"Beige, Red",475,Dining Room,https://www.amazon.com/dp/B0BJK83MVC,https://m.media-amazon.com/images/I/91dt8jTzv6L._AC_UL320_.jpg,
25 Inch High Twin Bed Frames with Rounded Corner Legs,Bed,Amazon,Modern,Gray,104,Bedroom,https://www.amazon.com/dp/B0DXV6FT6C,https://m.media-amazon.com/images/I/61SuyeLDRoL._AC_UL320_.jpg,
DICTAC Twin Corner Bed Frame with Bookcase Storage and Led Lights Twin Size,Bed,Amazon,Modern,White,149,Bedroom,https://www.amazon.com/dp/B0FNBWX3LN,https://m.media-amazon.com/images/I/81TU8gsydtL._AC_UL320_.jpg,
HOMBCK Twin Bed Frames for Kids,Bed,Amazon,Glam,"White, Red",69,Bedroom,https://www.amazon.com/dp/B0F7SL6D91,https://m.media-amazon.com/images/I/71ISpkQ4hLL._AC_UL320_.jpg,
Giantex Twin Bed with 2 Storage Drawers,Bed,Amazon,Modern,White,199,Bedroom,https://www.amazon.com/dp/B0FM8DRDTQ,https://m.media-amazon.com/images/I/81Z2m6et-GL._AC_UL320_.jpg,
Twin Bed Frames with 4 Storage Drawers,Bed,Amazon,Modern,"Beige, Red",179,Bedroom,https://www.amazon.com/dp/B0F7RL317Q,https://m.media-amazon.com/images/I/81HijS-bQtL._AC_UL320_.jpg,
Giantex Wood Twin Bed with 2 Storage Drawers,Bed,Giantex,Modern,White,179,Bedroom,https://www.amazon.com/dp/B0DF2NL1ZJ,https://m.media-amazon.com/images/I/81+ZU9AZ4KL._AC_UL320_.jpg,
"Twin Bed Frames, Upholstered Bed Frame Twin Size with Headboard",Bed,Amazon,Modern,"Black, Red",99,Bedroom,https://www.amazon.com/dp/B0DCSJSYDC,https://m.media-amazon.com/images/I/71KxbF2I8-L._AC_UL320_.jpg,
SHA CERLIN Twin Size Bed Frame for Kids,Bed,SHA CERLIN,Modern,White,87,Bedroom,https://www.amazon.com/dp/B0C9J38VGN,https://m.media-amazon.com/images/I/A1qDQLuV49L._AC_UL320_.jpg,
Queen Size Bed Frame with LED Lights,Bed,Amazon,Modern,"White, Red",145,Bedroom,https://www.amazon.com/dp/B0BR16BVPP,https://m.media-amazon.com/images/I/81pa0W9NL4L._AC_UL320_.jpg,
Plank+Beam Solid Wood Console Table,Table,Plank+Beam,Modern,Gray,104,Living Room,https://www.amazon.com/dp/B0CPB13YJH,https://m.media-amazon.com/images/I/81wnzYzD5BL._AC_SY300_SX300_QL70_FMwebp_.jpg,
Plank+Beam Forma Console Table,Table,Plank+Beam,Modern,Gray,287,Living Room,https://www.amazon.com/dp/B0CS7TPGYW,https://m.media-amazon.com/images/I/81qlJRu54EL._AC_UL320_.jpg,
"71.8"" Extra Long Console Table",Table,Amazon,Farmhouse,Natural,169,Living Room,https://www.amazon.com/dp/B0GJ61LPM7,https://m.media-amazon.com/images/I/81a8II7GcFL._AC_UL320_.jpg,
63-Inch Solid Wood Console Table,Table,Amazon,Farmhouse,"Brown, Rust",189,Living Room,https://www.amazon.com/dp/B0G2LXNRQC,https://m.media-amazon.com/images/I/81dLwuAqCEL._AC_UL320_.jpg,
LITTLE TREE 63-Inch Console Table for Entryway,Table,LITTLE TREE,"Minimalist, Industrial, Farmhouse","Black, Brown",111,Living Room,https://www.amazon.com/dp/B0F4QGX9F3,https://m.media-amazon.com/images/I/71C6jAA85nL._AC_UL320_.jpg,
Tribesigns 41.34-Inch Farmhouse Console Table,Table,Tribesigns,Farmhouse,"Brown, Rust",119,Living Room,https://www.amazon.com/dp/B0FHVBQMBD,https://m.media-amazon.com/images/I/81igk3sJX-L._AC_UL320_.jpg,
Alaterre Furniture Classic Solid Wood Console Table - 56 Inch Modern Farmhouse,Table,Alaterre,"Modern, Farmhouse, Traditional",Brown,150,Living Room,https://www.amazon.com/dp/B0G2TKZBPB,https://m.media-amazon.com/images/I/91I9eKofISL._AC_UL320_.jpg,
Safavieh Home Collection Opal Distressed White 2-Drawer Console Table,Table,Safavieh,Farmhouse,White,145,Living Room,https://www.amazon.com/dp/B08N6WV5C7,https://m.media-amazon.com/images/I/61fPKI60+JS._AC_UL320_.jpg,
Extra Long Sofa Console Table for Entryway Living Room,Table,Amazon,Farmhouse,Oak,239,Living Room,https://www.amazon.com/dp/B0FWCDRP1W,https://m.media-amazon.com/images/I/81V3MsGKcDL._AC_UL320_.jpg,
